id,"tanggal (WIB)","waktu (WIB)",lintang,bujur,"tingkat kepercayaan",satelit,"radius kemungkinan",kecamatan,kabupaten,provinsi,tipe
3289556,2021-01-31,01:31:10,1.52173817,100.95962524,8,noaa20,1125,"Tanah Putih","Rokan Hilir",Riau,Cluster
3289562,2021-02-01,01:09:24,0.72753179,102.87373352,8,noaa20,1125,"Sungai Apit",Siak,Riau,Cluster
3289840,2021-02-11,01:23:35,1.28451407,102.38968277000001,8,noaa20,1280,Merbau,"Kepulauan Meranti",Riau,Cluster
3289843,2021-02-11,01:23:35,0.73467693,102.60116959,8,noaa20,1280,"Sungai Apit",Siak,Riau,Cluster
3289845,2021-02-11,01:23:35,-0.2164374,103.07701874,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3289691,2021-02-07,13:36:29,0.09030341,103.4175415,8,noaa20,1125,Enok,"Indragiri Hilir",Riau,Cluster
3289693,2021-02-07,13:36:29,0.63600093,103.24603271,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3289762,2021-02-09,12:57:13,-0.06056844,103.05012512,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3289884,2021-02-12,01:03:14,1.1250484,100.8491745,8,noaa20,1125,"Kunto Darussalam","Rokan Hulu",Riau,Cluster
3289885,2021-02-12,01:03:14,0.73594707,102.60395813,8,noaa20,1125,"Sungai Apit",Siak,Riau,Cluster
3289886,2021-02-12,01:03:14,0.5183392499999999,103.33762741,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3289887,2021-02-12,01:03:14,0.32346904,103.03010559,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3289924,2021-02-12,13:42:52,0.59832156,103.18231964,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3289601,2021-02-04,12:50:48,1.15572298,101.50904083,8,noaa20,1125,Pinggir,Bengkalis,Riau,Cluster
3289602,2021-02-04,12:50:48,1.74742949,101.11082458,8,noaa20,1125,"Tanah Putih","Rokan Hilir",Riau,Cluster
3289606,2021-02-05,01:36:07,1.6724535249999999,101.40706252999999,8,noaa20,1280,"Dumai Timur",Dumai,Riau,Cluster
3289607,2021-02-05,01:36:07,1.53477168,101.54755019999999,8,noaa20,1280,"Bukit Batu",Bengkalis,Riau,Cluster
3289608,2021-02-05,01:36:07,1.01354051,102.20320892,8,noaa20,1125,"Sungai Apit",Siak,Riau,Cluster
3289609,2021-02-05,01:36:07,0.53884944,103.32555771,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3290008,2021-02-13,13:23:57,0.73455226,102.60122681,8,noaa20,1125,"Sungai Apit",Siak,Riau,Cluster
3289948,2021-02-13,00:42:53,0.32395883000000003,103.028770445,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3289763,2021-02-09,12:57:13,0.08126909,103.38398743,8,noaa20,1125,Enok,"Indragiri Hilir",Riau,Cluster
3289949,2021-02-13,00:42:53,-0.076777105,103.29015731999999,8,noaa20,1280,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290009,2021-02-13,13:23:57,0.85989064,103.13491821,8,noaa20,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3289775,2021-02-10,01:42:30,0.734229595,102.60169983,8,noaa20,1280,"Sungai Apit",Siak,Riau,Cluster
3290469,2021-02-18,13:30:19,1.73470736,101.30302429,8,noaa20,1125,"Dumai Barat",Dumai,Riau,Cluster
3290209,2021-02-16,01:29:59,0.73390931,102.60276794,8,noaa20,1125,"Sungai Apit",Siak,Riau,Cluster
3290210,2021-02-16,01:29:59,0.57377267,103.25305939,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3290211,2021-02-16,01:29:59,0.43444416,103.46810913,8,noaa20,1125,Mandah,"Indragiri Hilir",Riau,Cluster
3290212,2021-02-16,01:29:59,0.28620353,101.75645447,8,noaa20,1125,Langgam,Pelalawan,Riau,Cluster
3290213,2021-02-16,01:29:59,-0.0346142,103.2105484,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290214,2021-02-16,01:29:59,-0.07779062,103.29049301,8,noaa20,1280,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290215,2021-02-16,01:29:59,-0.19021157,103.18416214,8,noaa20,1280,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290216,2021-02-16,01:29:59,-0.22599685,103.10974121,8,noaa20,1125,"Batang Tuaka","Indragiri Hilir",Riau,Cluster
3290543,2021-02-19,13:09:58,-0.06376441,103.05456543,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290217,2021-02-16,01:29:59,-0.2277322,103.07772064,8,noaa20,1125,"Batang Tuaka","Indragiri Hilir",Riau,Cluster
3290281,2021-02-17,01:09:38,1.79739922,101.67232132,8,noaa20,1280,Rupat,Bengkalis,Riau,Cluster
3290544,2021-02-19,13:09:58,-0.05267388,103.05290222,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290195,2021-02-16,01:29:59,2.02033639,101.65487671,8,noaa20,1125,"Rupat Utara",Bengkalis,Riau,Cluster
3290569,2021-02-20,12:51:03,0.29077875296296296,102.98182056481481,8,noaa20,2698,"Kuala Kampar",Pelalawan,Riau,Cluster
3290612,2021-02-21,01:36:21,0.10367651,103.45436096,8,noaa20,1125,Enok,"Indragiri Hilir",Riau,Cluster
3290613,2021-02-21,01:36:21,-0.145336605,103.10588646000001,8,noaa20,1500,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290614,2021-02-21,01:36:21,-0.46683093,103.05819447666666,8,noaa20,1399,Tempuling,"Indragiri Hilir",Riau,Cluster
3290317,2021-02-17,01:09:38,0.73664516,102.60112762,8,noaa20,1125,"Sungai Apit",Siak,Riau,Cluster
3290319,2021-02-17,01:09:38,0.3710083683333334,103.16084416833336,8,noaa20,1668,"Kuala Kampar",Pelalawan,Riau,Cluster
3290320,2021-02-17,01:09:38,0.27536571,103.51452637,8,noaa20,1125,Mandah,"Indragiri Hilir",Riau,Cluster
3290570,2021-02-20,12:51:03,0.30156745,103.00136566,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3290323,2021-02-17,01:09:38,-0.03729036,103.21060181,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290326,2021-02-17,01:09:38,-0.46795911,103.06574249,8,noaa20,1125,Tempuling,"Indragiri Hilir",Riau,Cluster
3290573,2021-02-20,12:51:03,1.39300577,101.65195211000001,8,noaa20,1399,"Bukit Batu",Bengkalis,Riau,Cluster
3290578,2021-02-20,12:51:03,1.91682386,101.66243744,8,noaa20,1125,Rupat,Bengkalis,Riau,Cluster
3290387,2021-02-18,00:49:17,0.5107836933333334,103.33458964,8,noaa20,1399,"Kuala Kampar",Pelalawan,Riau,Cluster
3290677,2021-02-21,12:32:07,0.30566116,102.99712371999999,7,noaa20,1399,"Kuala Kampar",Pelalawan,Riau,Cluster
3290594,2021-02-21,01:36:21,1.91880524,101.65960311500001,8,noaa20,1280,Rupat,Bengkalis,Riau,Cluster
3290678,2021-02-21,12:32:07,0.31330405,103.00017929,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3290679,2021-02-21,12:32:07,0.34966989000000004,103.096984865,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3290389,2021-02-18,00:49:17,0.2542533,103.45166016,8,noaa20,1125,Mandah,"Indragiri Hilir",Riau,Cluster
3290390,2021-02-18,00:49:17,0.53557944,101.60153198,8,noaa20,1125,"Siak Sri Indrapura",Siak,Riau,Cluster
3290595,2021-02-21,01:36:21,1.7984966,101.67919159,8,noaa20,1125,Rupat,Bengkalis,Riau,Cluster
3290393,2021-02-18,00:49:17,0.08564907,103.39531708,8,noaa20,1125,Enok,"Indragiri Hilir",Riau,Cluster
3290688,2021-02-22,01:17:26,2.09198523,101.63499451,8,noaa20,1125,"Rupat Utara",Bengkalis,Riau,Cluster
3290394,2021-02-18,00:49:17,0.05576659,103.58340454,8,noaa20,1125,Enok,"Indragiri Hilir",Riau,Cluster
3290597,2021-02-21,01:36:21,1.77708316,101.49308014,8,noaa20,1125,Rupat,Bengkalis,Riau,Cluster
3290395,2021-02-18,00:49:17,0.02177121,103.32259369,8,noaa20,1125,Enok,"Indragiri Hilir",Riau,Cluster
3290689,2021-02-22,01:17:26,2.18334842,100.9606781,8,noaa20,1125,Bangko,"Rokan Hilir",Riau,Cluster
3290690,2021-02-22,01:17:26,1.91955358,101.66005707,8,noaa20,1280,Rupat,Bengkalis,Riau,Cluster
3290599,2021-02-21,01:36:21,1.7124628725,101.24549293250001,8,noaa20,1500,"Dumai Barat",Dumai,Riau,Cluster
3290691,2021-02-22,01:17:26,1.79676235,101.67601013,8,noaa20,1125,Rupat,Bengkalis,Riau,Cluster
3290396,2021-02-18,00:49:17,-0.036023695,103.21119308499999,8,noaa20,1280,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290600,2021-02-21,01:36:21,1.3914296586666668,101.64205245933334,8,noaa20,2803,"Bukit Batu",Bengkalis,Riau,Cluster
3290397,2021-02-18,00:49:17,-0.46921372,103.064338685,8,noaa20,1280,Tempuling,"Indragiri Hilir",Riau,Cluster
3290692,2021-02-22,01:17:26,1.7122756333333333,101.23823321407407,8,noaa20,2698,"Dumai Barat",Dumai,Riau,Cluster
3290693,2021-02-22,01:17:26,1.68516596,101.24268086666666,8,noaa20,1399,"Tanah Putih","Rokan Hilir",Riau,Cluster
3290694,2021-02-22,01:17:26,1.6402997166666669,101.48318227,8,noaa20,1399,"Bukit Kapur",Dumai,Riau,Cluster
3290695,2021-02-22,01:17:26,1.51634717,101.69905853,8,noaa20,1125,"Bukit Kapur",Dumai,Riau,Cluster
3290804,2021-02-23,13:36:41,-0.02751931,103.03292847,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290602,2021-02-21,01:36:21,1.2480673249999998,101.51241768666667,8,noaa20,2340,Mandau,Bengkalis,Riau,Cluster
3290805,2021-02-23,13:36:41,0.12916273,103.220579145,8,noaa20,1500,Enok,"Indragiri Hilir",Riau,Cluster
3290806,2021-02-23,13:36:41,0.278624385,102.97716521999999,7,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3290696,2021-02-22,01:17:26,1.389631492857143,101.64352090142857,8,noaa20,1742,"Bukit Batu",Bengkalis,Riau,Cluster
3290699,2021-02-22,01:17:26,1.0265621550000001,103.034996035,8,noaa20,1280,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3290609,2021-02-21,01:36:21,0.53639567,101.60432434,8,noaa20,1125,"Siak Sri Indrapura",Siak,Riau,Cluster
3290700,2021-02-22,01:17:26,1.246683144,101.515357208,8,noaa20,1935,Mandau,Bengkalis,Riau,Cluster
3290807,2021-02-23,13:36:41,0.29197047600000003,102.984065246,7,noaa20,1935,"Kuala Kampar",Pelalawan,Riau,Cluster
3290808,2021-02-23,13:36:41,0.29318926,103.00191498,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3290610,2021-02-21,01:36:21,0.3137283125,102.99778366,8,noaa20,1500,"Kuala Kampar",Pelalawan,Riau,Cluster
3290809,2021-02-23,13:36:41,0.30765502,103.001781465,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3290810,2021-02-23,13:36:41,0.30615875,102.99183655,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3290702,2021-02-22,01:17:26,0.87894922,103.1547699,8,noaa20,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3290611,2021-02-21,01:36:21,0.2963287726086956,102.97925866130436,8,noaa20,2548,"Kuala Kampar",Pelalawan,Riau,Cluster
3290703,2021-02-22,01:17:26,1.00875943,102.19618116285717,8,noaa20,1742,"Sungai Apit",Siak,Riau,Cluster
3290811,2021-02-23,13:36:41,0.349922838,103.0940979,8,noaa20,1588,"Kuala Kampar",Pelalawan,Riau,Cluster
3290998,2021-02-26,01:42:44,0.52833033,103.20292664,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3290812,2021-02-23,13:36:41,0.43585214,103.50823212,8,noaa20,1125,Mandah,"Indragiri Hilir",Riau,Cluster
3290710,2021-02-22,01:17:26,0.37455741,103.16372681,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3290711,2021-02-22,01:17:26,0.349658452,103.09596710199999,8,noaa20,1588,"Kuala Kampar",Pelalawan,Riau,Cluster
3291178,2021-02-26,12:38:30,0.12556653,103.22537613,8,noaa20,1280,Enok,"Indragiri Hilir",Riau,Cluster
3290712,2021-02-22,01:17:26,0.31063247285714285,102.99504634285714,8,noaa20,1742,"Kuala Kampar",Pelalawan,Riau,Cluster
3290713,2021-02-22,01:17:26,0.2950054025,102.98010063125,8,noaa20,1810,"Kuala Kampar",Pelalawan,Riau,Cluster
3290714,2021-02-22,01:17:26,0.296962395,102.99977111999999,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3290715,2021-02-22,01:17:26,0.1874059,103.317276,8,noaa20,1125,Mandah,"Indragiri Hilir",Riau,Cluster
3290718,2021-02-22,01:17:26,0.1165076,103.3516922,8,noaa20,1125,Mandah,"Indragiri Hilir",Riau,Cluster
3290719,2021-02-22,01:17:26,0.13501002,102.57570648,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3290720,2021-02-22,01:17:26,0.007165309999999999,103.26518631,8,noaa20,1280,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290721,2021-02-22,01:17:26,-0.14648662714285715,103.10528019428571,8,noaa20,1742,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290722,2021-02-22,01:17:26,-0.46822254,103.06157074000001,8,noaa20,1588,Tempuling,"Indragiri Hilir",Riau,Cluster
3290723,2021-02-22,01:17:26,-0.47185811,102.67552185,8,noaa20,1125,Rengat,"Indragiri Hulu",Riau,Cluster
3290741,2021-02-23,00:55:40,1.79567087,101.67745972,8,noaa20,1125,Rupat,Bengkalis,Riau,Cluster
3290742,2021-02-23,00:55:40,1.7108674142857148,101.23611286714285,8,noaa20,2734,"Dumai Barat",Dumai,Riau,Cluster
3290743,2021-02-23,00:55:40,1.64411855,101.48215485,8,noaa20,1280,"Bukit Kapur",Dumai,Riau,Cluster
3290819,2021-02-23,13:36:41,1.13480151,102.80513,7,noaa20,1125,"Rangsang Barat","Kepulauan Meranti",Riau,Cluster
3290820,2021-02-23,13:36:41,1.25293982,101.52220917,8,noaa20,1125,Pinggir,Bengkalis,Riau,Cluster
3290821,2021-02-23,13:36:41,1.29280019,101.38777161,8,noaa20,1125,Mandau,Bengkalis,Riau,Cluster
3290823,2021-02-23,13:36:41,1.369343875,100.85034943,8,noaa20,1280,"Tanah Putih","Rokan Hilir",Riau,Cluster
3290824,2021-02-23,13:36:41,1.64086656,101.48200734333334,8,noaa20,1399,"Bukit Kapur",Dumai,Riau,Cluster
3290825,2021-02-23,13:36:41,1.61226034,101.2328186,8,noaa20,1125,"Tanah Putih","Rokan Hilir",Riau,Cluster
3290826,2021-02-23,13:36:41,1.69562423,101.22528839,8,noaa20,1280,"Tanah Putih","Rokan Hilir",Riau,Cluster
3290827,2021-02-23,13:36:41,1.7127513483333336,101.22879028333334,8,noaa20,1668,"Tanah Putih","Rokan Hilir",Riau,Cluster
3290828,2021-02-23,13:36:41,1.7223649600000002,101.24311066,8,noaa20,1280,"Dumai Barat",Dumai,Riau,Cluster
3290829,2021-02-23,13:36:41,1.7483325,101.36880493,8,noaa20,1125,"Dumai Barat",Dumai,Riau,Cluster
3290832,2021-02-23,13:36:41,2.08516979,101.69541931,8,noaa20,1125,"Rupat Utara",Bengkalis,Riau,Cluster
3290833,2021-02-23,13:36:41,2.086227535,101.64457321,8,noaa20,1280,"Rupat Utara",Bengkalis,Riau,Cluster
3290835,2021-02-23,13:36:41,2.16284478,101.07113265999999,8,noaa20,1280,"Dumai Barat",Dumai,Riau,Cluster
3290838,2021-02-23,13:36:41,2.23585582,100.94055939,8,noaa20,1125,Bangko,"Rokan Hilir",Riau,Cluster
3290845,2021-02-24,00:36:45,1.01395178,102.19140625,8,noaa20,1125,"Sungai Apit",Siak,Riau,Cluster
3290745,2021-02-23,00:55:40,1.388554692857143,101.64320700428571,8,noaa20,1742,"Bukit Batu",Bengkalis,Riau,Cluster
3290846,2021-02-24,00:36:45,1.006759525,102.19685745000001,8,noaa20,1280,"Sungai Apit",Siak,Riau,Cluster
3291181,2021-02-26,12:38:30,0.33559811,103.08301162500001,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3290847,2021-02-24,00:36:45,0.43879351,103.50802612,8,noaa20,1125,Mandah,"Indragiri Hilir",Riau,Cluster
3290746,2021-02-23,00:55:40,1.25442564,101.51806641,8,noaa20,1125,Pinggir,Bengkalis,Riau,Cluster
3290747,2021-02-23,00:55:40,0.88149118,103.15428162,8,noaa20,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3290748,2021-02-23,00:55:40,1.0093029150000001,102.19715663357142,8,noaa20,2153,"Sungai Apit",Siak,Riau,Cluster
3290848,2021-02-24,00:36:45,0.35486162666666665,103.0925649,8,noaa20,1399,"Kuala Kampar",Pelalawan,Riau,Cluster
3290849,2021-02-24,00:36:45,0.33970031,103.07460022,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3291185,2021-02-26,12:38:30,1.14364815,102.78933716,8,noaa20,1125,"Rangsang Barat","Kepulauan Meranti",Riau,Cluster
3290750,2021-02-23,00:55:40,0.349495825,103.09461593500001,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3291204,2021-02-27,01:23:49,2.26265192,100.37245941,8,noaa20,1125,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3290751,2021-02-23,00:55:40,0.30915218499999997,102.99228286499999,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3290752,2021-02-23,00:55:40,0.13098055,103.22131348,8,noaa20,1125,Enok,"Indragiri Hilir",Riau,Cluster
3290753,2021-02-23,00:55:40,0.042059425,103.58707046500001,8,noaa20,1280,Enok,"Indragiri Hilir",Riau,Cluster
3291205,2021-02-27,01:23:49,1.92184389,101.66340637,8,noaa20,1125,Rupat,Bengkalis,Riau,Cluster
3290754,2021-02-23,00:55:40,0.00666765,103.44483948,8,noaa20,1125,Enok,"Indragiri Hilir",Riau,Cluster
3290755,2021-02-23,00:55:40,0.00654964,103.26410675,8,noaa20,1280,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291206,2021-02-27,01:23:49,1.72306728,101.26210022,8,noaa20,1125,"Dumai Barat",Dumai,Riau,Cluster
3290930,2021-02-25,12:57:25,-0.05097438,103.05387115,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291214,2021-02-27,01:23:49,1.1453532,102.80805206,8,noaa20,1125,"Rangsang Barat","Kepulauan Meranti",Riau,Cluster
3290931,2021-02-25,12:57:25,-0.20423956333333335,101.72615051333334,8,noaa20,1399,"Pangkalan Kuras",Pelalawan,Riau,Cluster
3290932,2021-02-25,12:57:25,0.12628841,103.22700958200001,8,noaa20,1588,Enok,"Indragiri Hilir",Riau,Cluster
3290757,2021-02-23,00:55:40,-0.14310252333333334,103.10499064333335,8,noaa20,1668,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290758,2021-02-23,00:55:40,-0.15634848,103.08512878,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291215,2021-02-27,01:23:49,1.1450934400000001,102.787445065,8,noaa20,1280,"Rangsang Barat","Kepulauan Meranti",Riau,Cluster
3290934,2021-02-25,12:57:25,-0.09169423,101.69272614,8,noaa20,1125,Langgam,Pelalawan,Riau,Cluster
3290935,2021-02-25,12:57:25,1.00358295,102.20195007,8,noaa20,1125,"Sungai Apit",Siak,Riau,Cluster
3291218,2021-02-27,01:23:49,1.11192513,102.8662262,8,noaa20,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3291219,2021-02-27,01:23:49,1.09864074,102.862289425,8,noaa20,1280,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3290936,2021-02-25,12:57:25,1.09665132,101.12380981,8,noaa20,1125,Pinggir,Bengkalis,Riau,Cluster
3290937,2021-02-25,12:57:25,1.12489617,101.08436584,8,noaa20,1125,Pinggir,Bengkalis,Riau,Cluster
3290797,2021-02-23,13:36:41,-0.71435791,102.76957703,8,noaa20,1125,Keritang,"Indragiri Hilir",Riau,Cluster
3290800,2021-02-23,13:36:41,-0.12094704,103.27150726,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291220,2021-02-27,01:23:49,1.0592968175,103.0062141425,8,noaa20,1500,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3290801,2021-02-23,13:36:41,-0.14490577,103.10464859000001,8,noaa20,1280,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290940,2021-02-25,12:57:25,2.19210267,100.95771027,8,noaa20,1125,Bangko,"Rokan Hilir",Riau,Cluster
3291223,2021-02-27,01:23:49,1.0311362750000002,103.031269075,8,noaa20,1280,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3290955,2021-02-26,01:42:44,1.91964841,101.66273499,8,noaa20,1125,Rupat,Bengkalis,Riau,Cluster
3290802,2021-02-23,13:36:41,-0.06692915,103.05886078,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3290803,2021-02-23,13:36:41,-0.21946791,101.914253235,8,noaa20,1280,"Pangkalan Kuras",Pelalawan,Riau,Cluster
3291227,2021-02-27,01:23:49,0.8752473766666666,103.15210724,8,noaa20,1399,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3290962,2021-02-26,01:42:44,1.06109691,103.00502777,8,noaa20,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3291243,2021-02-27,01:23:49,1.09695363,101.12628174,8,noaa20,1125,Pinggir,Bengkalis,Riau,Cluster
3290966,2021-02-26,01:42:44,1.30762696,101.1885376,8,noaa20,1125,Mandau,Bengkalis,Riau,Cluster
3290975,2021-02-26,01:42:44,1.003245,102.20001984,8,noaa20,1125,"Sungai Apit",Siak,Riau,Cluster
3291262,2021-02-27,01:23:49,0.40454282249999995,103.5358562475,8,noaa20,1500,Mandah,"Indragiri Hilir",Riau,Cluster
3291572,2021-02-28,01:03:28,-0.57566506,102.71766663,8,noaa20,1125,Keritang,"Indragiri Hilir",Riau,Cluster
3291457,2021-02-28,01:03:28,2.2659560833333336,100.36263275,8,noaa20,1399,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3291263,2021-02-27,01:23:49,0.23966825,103.38665771,8,noaa20,1125,Mandah,"Indragiri Hilir",Riau,Cluster
3291458,2021-02-28,01:03:28,1.77578628,101.49617004,8,noaa20,1125,Rupat,Bengkalis,Riau,Cluster
3291264,2021-02-27,01:23:49,0.29662526,103.00554657,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3291460,2021-02-28,01:03:28,1.72422755,101.26296234,8,noaa20,1125,"Dumai Barat",Dumai,Riau,Cluster
3291265,2021-02-27,01:23:49,0.298650745,102.9492569,8,noaa20,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
3291461,2021-02-28,01:03:28,1.51050556,102.46621704,8,noaa20,1125,Bintan,Bengkalis,Riau,Cluster
3291266,2021-02-27,01:23:49,0.29723784,102.95817566,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3291643,2021-02-28,13:43:06,-0.24095549,103.33887482,8,noaa20,1125,"Batang Tuaka","Indragiri Hilir",Riau,Cluster
3291267,2021-02-27,01:23:49,0.29441446,102.97601318,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3291270,2021-02-27,01:23:49,0.09749891,103.4365387,8,noaa20,1280,Enok,"Indragiri Hilir",Riau,Cluster
3291644,2021-02-28,13:43:06,-0.08001275,103.28898621,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291645,2021-02-28,13:43:06,-0.0569089,103.05203247,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291647,2021-02-28,13:43:06,-0.16093415,101.11826324,8,noaa20,1125,"Kampar Kiri",Kampar,Riau,Cluster
3291477,2021-02-28,01:03:28,1.09772761,102.86022643999999,8,noaa20,1588,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3291481,2021-02-28,01:03:28,1.05852711,103.00858307,8,noaa20,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3291483,2021-02-28,01:03:28,1.3280369,101.10808563,8,noaa20,1125,Mandau,Bengkalis,Riau,Cluster
3291651,2021-02-28,13:43:06,0.28504112,102.97414398,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3291271,2021-02-27,01:23:49,0.12173656,103.22885132,8,noaa20,1125,Enok,"Indragiri Hilir",Riau,Cluster
3291652,2021-02-28,13:43:06,0.33897636499999995,103.0820617675,8,noaa20,1500,"Kuala Kampar",Pelalawan,Riau,Cluster
3291490,2021-02-28,01:03:28,0.8785364,103.15335846,8,noaa20,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
3291274,2021-02-27,01:23:49,-0.03010706,103.15459442,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291511,2021-02-28,01:03:28,0.92074281,102.45545959,8,noaa20,1125,"Tebingtinggi Barat","Kepulauan Meranti",Riau,Cluster
3291653,2021-02-28,13:43:06,0.35128963,103.09760284,7,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3291275,2021-02-27,01:23:49,-0.04589843,103.19535065,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291664,2021-03-01,00:43:07,2.26698256,100.36282349,8,noaa20,1125,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
3291520,2021-02-28,01:03:28,1.09977305,101.12581635,8,noaa20,1125,Pinggir,Bengkalis,Riau,Cluster
3291276,2021-02-27,01:23:49,-0.04753031,103.05429077,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291679,2021-03-01,00:43:07,0.34850731,103.09220123,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3291277,2021-02-27,01:23:49,-0.05367322,103.04971313,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291680,2021-03-01,00:43:07,0.2913059,102.97112274,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3291547,2021-02-28,01:03:28,0.403615,103.53592682,8,noaa20,1125,Mandah,"Indragiri Hilir",Riau,Cluster
3291278,2021-02-27,01:23:49,-0.09430298000000001,103.23095703,8,noaa20,1280,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291548,2021-02-28,01:03:28,0.38641801,103.15402222,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3291687,2021-03-01,00:43:07,-0.16531575,101.69633484,8,noaa20,1125,Langgam,Pelalawan,Riau,Cluster
3291279,2021-02-27,01:23:49,-0.14336576,103.16216278,8,noaa20,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
3291549,2021-02-28,01:03:28,0.35170203,103.0943222,8,noaa20,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
3291280,2021-02-27,01:23:49,-0.16175007000000002,103.21844100999999,8,noaa20,1280,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
